GEOID,tract_ce6,spa,spa_num,sup_dist,pov_universe,pov_below,poverty_rate,median_income,households,high_poverty_25
06037226002,226002,SPA 4 - Metro,4,District 1,1821,538,0.2954420647995607,51917.0,1209,True
06037226410,226410,SPA 6 - South,6,District 2,3561,1175,0.3299634934007301,41563.0,835,True
06037226420,226420,SPA 6 - South,6,District 2,5133,1332,0.25949736995908823,45840.0,1307,True
06037226701,226701,SPA 6 - South,6,District 2,2518,801,0.318109610802224,51667.0,610,True
06037226702,226702,SPA 6 - South,6,District 2,3911,1100,0.2812579902838149,66732.0,867,True
06037227010,227010,SPA 6 - South,6,District 2,4250,1412,0.3322352941176471,50410.0,1079,True
06037227020,227020,SPA 6 - South,6,District 2,3490,588,0.16848137535816618,70575.0,771,False
06037228100,228100,SPA 6 - South,6,District 2,4278,1439,0.33637213651238895,49291.0,1147,True
06037228210,228210,SPA 6 - South,6,District 2,3801,799,0.2102078400420942,47500.0,948,False
06037228220,228220,SPA 6 - South,6,District 2,4470,1259,0.28165548098434007,47269.0,1017,True
06037228310,228310,SPA 6 - South,6,District 2,4493,1390,0.3093701313153795,43676.0,1118,True
06037228320,228320,SPA 6 - South,6,District 2,3420,1051,0.3073099415204678,54375.0,749,True
06037228410,228410,SPA 6 - South,6,District 2,3083,642,0.2082387285111904,49153.0,716,False
06037228420,228420,SPA 6 - South,6,District 2,2871,647,0.22535701846046674,78750.0,662,False
06037228500,228500,SPA 6 - South,6,District 2,4654,2041,0.43854748603351956,43194.0,1180,True
06037228600,228600,SPA 6 - South,6,District 2,4705,1172,0.24909670563230607,52083.0,1073,False
06037228710,228710,SPA 6 - South,6,District 2,4062,837,0.20605612998522896,69333.0,996,False
06037228720,228720,SPA 6 - South,6,District 2,4909,1324,0.26970869830922795,58680.0,1139,True
06037228800,228800,SPA 6 - South,6,District 2,5375,1326,0.24669767441860466,56282.0,1240,False
06037228900,228900,SPA 6 - South,6,District 2,3187,980,0.3074992155632256,36923.0,916,True
06037229100,229100,SPA 6 - South,6,District 2,4549,1167,0.25653989887887446,58906.0,1092,True
06037229200,229200,SPA 6 - South,6,District 2,4548,1003,0.22053649956024626,48140.0,1144,False
06037229300,229300,SPA 6 - South,6,District 2,5707,1432,0.2509199229016997,57013.0,1363,True
06037229410,229410,SPA 6 - South,6,District 2,3881,879,0.2264880185519196,62907.0,839,False
06037229420,229420,SPA 6 - South,6,District 2,4611,1228,0.2663196703535025,61528.0,1004,True
06037231100,231100,SPA 6 - South,6,District 2,3348,1292,0.3859020310633214,46806.0,658,True
06037231210,231210,SPA 6 - South,6,District 2,4254,1367,0.3213446168312177,45560.0,1218,True
06037231220,231220,SPA 6 - South,6,District 2,4143,1075,0.259473811247888,35319.0,1367,True
06037231301,231301,SPA 6 - South,6,District 2,2565,574,0.22378167641325536,54464.0,792,False
06037231302,231302,SPA 6 - South,6,District 2,2890,352,0.12179930795847752,59003.0,805,False
06037231400,231400,SPA 6 - South,6,District 2,4480,1147,0.2560267857142857,54872.0,1466,True
06037231500,231500,SPA 6 - South,6,District 2,5003,880,0.17589446332200678,90375.0,1504,False
06037231601,231601,SPA 6 - South,6,District 2,2230,382,0.17130044843049327,78777.0,744,False
06037231602,231602,SPA 6 - South,6,District 2,1870,284,0.1518716577540107,75588.0,632,False
06037231603,231603,SPA 6 - South,6,District 2,2850,937,0.3287719298245614,64423.0,760,True
06037231710,231710,SPA 6 - South,6,District 2,4026,1204,0.29905613512170887,43750.0,1185,True
06037231720,231720,SPA 6 - South,6,District 2,5174,1738,0.33591032083494393,47589.0,1514,True
06037231800,231800,SPA 6 - South,6,District 2,5427,1292,0.2380689146858301,56623.0,1372,False
06037231901,231901,SPA 6 - South,6,District 2,3341,421,0.12601017659383418,88702.0,785,False
06037231902,231902,SPA 6 - South,6,District 2,3207,1436,0.44777050202681634,34279.0,783,True
06037232110,232110,SPA 6 - South,6,District 2,3438,855,0.2486910994764398,56989.0,845,False
06037232120,232120,SPA 6 - South,6,District 2,4807,1162,0.24173080923653006,57226.0,1465,False
06037232200,232200,SPA 6 - South,6,District 2,3624,611,0.168598233995585,72742.0,866,False
06037232300,232300,SPA 6 - South,6,District 2,4764,809,0.16981528127623846,80644.0,1229,False
06037232401,232401,SPA 6 - South,6,District 2,3542,523,0.147656691134952,65125.0,1069,False
06037232402,232402,SPA 6 - South,6,District 2,3059,872,0.28506047728015693,53821.0,1003,True
06037232500,232500,SPA 6 - South,6,District 2,5388,869,0.16128433556050484,71045.0,1469,False
06037232601,232601,SPA 6 - South,6,District 2,1688,282,0.1670616113744076,60962.0,548,False
06037232602,232602,SPA 6 - South,6,District 2,5524,1140,0.20637219406227372,71799.0,1339,False
06037232701,232701,SPA 6 - South,6,District 2,2306,467,0.20251517779705117,78438.0,534,False
06037232702,232702,SPA 6 - South,6,District 2,4414,1026,0.23244222927050295,70263.0,980,False
06037232800,232800,SPA 6 - South,6,District 2,4115,956,0.23232077764277034,55625.0,925,False
06037234001,234001,SPA 6 - South,6,District 2,2512,121,0.0481687898089172,84271.0,995,False
06037234002,234002,SPA 6 - South,6,District 2,2865,463,0.16160558464223385,70299.0,1081,False
06037234200,234200,SPA 6 - South,6,District 2,2605,291,0.11170825335892515,84194.0,1140,False
06037234301,234301,SPA 6 - South,6,District 2,1779,231,0.12984822934232715,37255.0,1012,False
06037234302,234302,SPA 6 - South,6,District 2,2459,472,0.19194794631964213,46773.0,1375,False
06037234501,234501,SPA 6 - South,6,District 2,2636,204,0.07738998482549317,76250.0,870,False
06037234502,234502,SPA 6 - South,6,District 2,2550,755,0.296078431372549,28578.0,1114,True
06037234600,234600,SPA 6 - South,6,District 2,4689,706,0.15056515248453828,67882.0,1623,False
06037234700,234700,SPA 6 - South,6,District 2,3835,778,0.2028683181225554,90893.0,1265,False
06037234800,234800,SPA 6 - South,6,District 2,3534,268,0.07583474816072439,71397.0,1067,False
06037234901,234901,SPA 6 - South,6,District 2,2896,782,0.27002762430939226,46939.0,1202,True
06037234902,234902,SPA 6 - South,6,District 2,4384,1063,0.24247262773722628,28415.0,2054,False
06037235100,235100,SPA 6 - South,6,District 2,4027,426,0.10578594487211324,95958.0,1765,False
06037235201,235201,SPA 6 - South,6,District 2,2849,515,0.18076518076518078,63662.0,967,False
06037235202,235202,SPA 6 - South,6,District 2,3887,1043,0.2683303318754824,32475.0,1625,True
06037236001,236001,SPA 6 - South,6,District 2,4063,263,0.06473049470834359,126029.0,1902,False
06037236101,236101,SPA 6 - South,6,District 2,2606,577,0.22141212586339218,38606.0,1273,False
06037236102,236102,SPA 6 - South,6,District 2,3510,1006,0.2866096866096866,60057.0,1948,True
06037236203,236203,SPA 6 - South,6,District 2,3590,1142,0.3181058495821727,33526.0,1436,True
06037236204,236204,SPA 6 - South,6,District 2,3387,486,0.14348981399468555,48145.0,1180,False
06037236205,236205,SPA 6 - South,6,District 2,3070,1021,0.33257328990228013,32115.0,1208,True
06037236206,236206,SPA 6 - South,6,District 2,2997,458,0.15281948615281948,64259.0,1345,False
06037236400,236400,SPA 6 - South,6,District 2,4334,310,0.07152745731425934,106107.0,1981,False
06037237101,237101,SPA 6 - South,6,District 2,4000,614,0.1535,57708.0,962,False
06037237102,237102,SPA 6 - South,6,District 2,3948,1163,0.2945795339412361,49063.0,1001,True
06037237201,237201,SPA 6 - South,6,District 2,3750,1000,0.26666666666666666,60714.0,938,True
06037237202,237202,SPA 6 - South,6,District 2,4364,1340,0.307057745187901,50904.0,1268,True
06037237300,237300,SPA 6 - South,6,District 2,5664,757,0.1336511299435028,91250.0,1821,False
06037237401,237401,SPA 6 - South,6,District 2,3869,1217,0.31455156371155335,70357.0,1018,True
06037237402,237402,SPA 6 - South,6,District 2,3589,114,0.03176372248537197,81806.0,1005,False
06037237500,237500,SPA 6 - South,6,District 2,2703,919,0.3399926008139105,41087.0,760,True
06037237600,237600,SPA 6 - South,6,District 2,4092,984,0.2404692082111437,49799.0,1173,False
06037237710,237710,SPA 6 - South,6,District 2,4346,1560,0.35895075931891396,46909.0,1067,True
06037237720,237720,SPA 6 - South,6,District 2,3343,795,0.23781034998504338,52143.0,902,False
06037237800,237800,SPA 6 - South,6,District 2,4160,1067,0.2564903846153846,57188.0,1175,True
06037237900,237900,SPA 6 - South,6,District 2,4040,704,0.17425742574257425,61811.0,1349,False
06037238000,238000,SPA 6 - South,6,District 2,5430,736,0.13554327808471456,60625.0,2219,False
06037238100,238100,SPA 6 - South,6,District 2,5174,909,0.17568612292230382,66230.0,2060,False
06037238200,238200,SPA 6 - South,6,District 2,6612,1280,0.19358741681790684,49351.0,2208,False
06037238310,238310,SPA 6 - South,6,District 2,5049,1477,0.2925331748861161,57163.0,1294,True
06037238320,238320,SPA 6 - South,6,District 2,3489,1339,0.3837775867010605,27895.0,1098,True
06037238400,238400,SPA 6 - South,6,District 2,4475,610,0.13631284916201117,74250.0,1753,False
06037239201,239201,SPA 6 - South,6,District 2,3393,857,0.25257883878573534,46327.0,808,True
06037239202,239202,SPA 6 - South,6,District 2,5373,837,0.15577889447236182,52434.0,1222,False
06037239310,239310,SPA 6 - South,6,District 2,3936,924,0.2347560975609756,52606.0,974,False
06037239320,239320,SPA 6 - South,6,District 2,3105,665,0.214170692431562,53542.0,811,False
06037239330,239330,SPA 6 - South,6,District 2,3106,894,0.28783000643915,64615.0,738,True
06037239501,239501,SPA 6 - South,6,District 2,3569,807,0.2261137573550014,62174.0,950,False
06037239502,239502,SPA 6 - South,6,District 2,3631,635,0.1748829523547232,60350.0,801,False
06037239601,239601,SPA 6 - South,6,District 2,3745,771,0.20587449933244326,60139.0,914,False
06037239602,239602,SPA 6 - South,6,District 2,3731,1319,0.3535245242562316,52679.0,933,True
06037239701,239701,SPA 6 - South,6,District 2,3950,1329,0.33645569620253163,36131.0,1091,True
06037239702,239702,SPA 6 - South,6,District 2,4665,1316,0.28210075026795284,70034.0,1103,True
06037239801,239801,SPA 6 - South,6,District 2,4058,999,0.24618038442582554,67724.0,975,False
06037239802,239802,SPA 6 - South,6,District 2,5426,1182,0.21784002948765205,55924.0,1328,False
06037240010,240010,SPA 6 - South,6,District 2,3949,1353,0.3426183844011142,37292.0,1035,True
06037240020,240020,SPA 6 - South,6,District 2,5350,1274,0.23813084112149532,58030.0,1307,False
06037240200,240200,SPA 6 - South,6,District 2,5716,1925,0.3367739678096571,52428.0,1485,True
06037240301,240301,SPA 6 - South,6,District 2,2846,769,0.2702037947997189,60703.0,887,True
06037240302,240302,SPA 6 - South,6,District 2,3013,853,0.2831065383338865,47578.0,691,True
06037240401,240401,SPA 6 - South,6,District 2,5886,1589,0.26996262317363234,39280.0,1546,True
06037240402,240402,SPA 6 - South,6,District 2,3889,1049,0.2697351504242736,72813.0,1122,True
06037240500,240500,SPA 6 - South,6,District 2,6309,2034,0.3223965763195435,60982.0,1639,True
06037240600,240600,SPA 6 - South,6,District 2,4807,913,0.18993135011441648,62796.0,1144,False
06037240700,240700,SPA 6 - South,6,District 2,6429,1209,0.18805412972468502,59107.0,1652,False
06037240800,240800,SPA 6 - South,6,District 2,4710,1179,0.2503184713375796,65852.0,1077,True
06037240901,240901,SPA 6 - South,6,District 2,2483,715,0.2879581151832461,47837.0,537,True
06037240902,240902,SPA 6 - South,6,District 2,3598,1245,0.3460255697609783,44107.0,757,True
06037241001,241001,SPA 6 - South,6,District 2,4446,923,0.20760233918128654,90517.0,1101,False
06037241002,241002,SPA 6 - South,6,District 2,3803,963,0.2532211412043124,60938.0,999,True
06037241110,241110,SPA 6 - South,6,District 2,3567,519,0.1455004205214466,72717.0,820,False
06037241120,241120,SPA 6 - South,6,District 2,4243,1512,0.3563516379919868,43173.0,1229,True
06037241201,241201,SPA 6 - South,6,District 2,3135,629,0.20063795853269537,60122.0,930,False
06037241202,241202,SPA 6 - South,6,District 2,4753,1283,0.2699347780349253,49036.0,1668,True
06037241300,241300,SPA 6 - South,6,District 2,2378,565,0.2375946173254836,55208.0,713,False
06037241400,241400,SPA 6 - South,6,District 2,3901,519,0.1330428095360164,73583.0,943,False
06037242000,242000,SPA 6 - South,6,District 2,4136,905,0.21881044487427467,51840.0,1217,False
06037242100,242100,SPA 6 - South,6,District 2,2402,1018,0.4238134887593672,29935.0,709,True
06037242201,242201,SPA 6 - South,6,District 2,3922,780,0.1988781234064253,62745.0,1018,False
06037242202,242202,SPA 6 - South,6,District 2,2719,754,0.27730783376241264,44355.0,777,True
06037242300,242300,SPA 6 - South,6,District 2,4813,1272,0.2642842302098483,53062.0,1275,True
06037242600,242600,SPA 6 - South,6,District 2,4714,2460,0.5218498090793381,19955.0,1413,True
06037242700,242700,SPA 6 - South,6,District 2,4703,866,0.18413778439294068,51170.0,1298,False
06037243001,243001,SPA 6 - South,6,District 2,3246,599,0.18453481207640174,72583.0,733,False
06037243002,243002,SPA 6 - South,6,District 2,2721,144,0.05292171995589857,78029.0,612,False
06037243100,243100,SPA 6 - South,6,District 2,5045,2106,0.4174430128840436,31765.0,1478,True
06037261102,261102,SPA 5 - West,5,District 3,3990,229,0.057393483709273184,250001.0,1422,False
06037261103,261103,SPA 5 - West,5,District 3,1695,96,0.05663716814159292,230602.0,739,False
06037261104,261104,SPA 5 - West,5,District 3,1672,136,0.08133971291866028,186765.0,714,False
06037261200,261200,SPA 5 - West,5,District 3,3857,287,0.07441016333938294,194917.0,1677,False
06037262100,262100,SPA 5 - West,5,District 3,2710,98,0.03616236162361624,238250.0,1074,False
06037262200,262200,SPA 5 - West,5,District 3,4533,257,0.05669534524597397,192588.0,1834,False
06037262301,262301,SPA 5 - West,5,District 3,2533,142,0.05606000789577576,250001.0,882,False
06037262302,262302,SPA 5 - West,5,District 3,2924,239,0.08173734610123119,191316.0,1334,False
06037262303,262303,SPA 5 - West,5,District 3,2824,96,0.0339943342776204,244450.0,1035,False
06037262400,262400,SPA 5 - West,5,District 3,2893,70,0.024196335983408226,250001.0,1081,False
06037262501,262501,SPA 5 - West,5,District 3,3726,100,0.026838432635534086,250001.0,1362,False
06037262601,262601,SPA 5 - West,5,District 3,3409,182,0.053388090349075976,250001.0,1273,False
06037262604,262604,SPA 5 - West,5,District 3,5884,502,0.08531611148878314,159079.0,2222,False
06037262704,262704,SPA 5 - West,5,District 3,3595,132,0.036717663421418634,159219.0,1579,False
06037262706,262706,SPA 5 - West,5,District 3,3383,100,0.029559562518474726,163643.0,1280,False
06037262802,262802,SPA 5 - West,5,District 3,3636,262,0.07205720572057206,159353.0,1561,False
06037264000,264000,SPA 5 - West,5,District 3,3083,148,0.04800518975024327,205227.0,1254,False
06037264102,264102,SPA 5 - West,5,District 3,2965,241,0.08128161888701518,167188.0,1686,False
06037264103,264103,SPA 5 - West,5,District 3,2748,148,0.053857350800582245,151563.0,1623,False
06037264303,264303,SPA 5 - West,5,District 3,2702,135,0.04996299037749815,152944.0,1578,False
06037264304,264304,SPA 5 - West,5,District 3,2264,74,0.03268551236749117,125320.0,1307,False
06037264305,264305,SPA 5 - West,5,District 3,4526,353,0.07799381352187362,130656.0,1887,False
06037264306,264306,SPA 5 - West,5,District 3,1694,75,0.04427390791027155,127781.0,873,False
06037265100,265100,SPA 5 - West,5,District 3,2301,277,0.12038244241634072,116016.0,1263,False
06037265201,265201,SPA 5 - West,5,District 3,1979,197,0.09954522486104093,148517.0,788,False
06037265203,265203,SPA 5 - West,5,District 3,1993,286,0.1435022579026593,146146.0,1037,False
06037265204,265204,SPA 5 - West,5,District 3,1439,504,0.3502432244614315,117829.0,743,True
06037265301,265301,SPA 5 - West,5,District 3,0,0,,,0,False
06037265303,265303,SPA 5 - West,5,District 3,4468,2788,0.6239928379588182,33798.0,1532,True
06037265304,265304,SPA 5 - West,5,District 3,2118,1560,0.7365439093484419,18366.0,913,True
06037265306,265306,SPA 5 - West,5,District 3,1217,780,0.6409202958093673,31757.0,436,True
06037265307,265307,SPA 5 - West,5,District 3,1589,648,0.407803650094399,27152.0,943,True
06037265410,265410,SPA 5 - West,5,District 3,1726,81,0.04692931633835458,212625.0,642,False
06037265420,265420,SPA 5 - West,5,District 3,1636,104,0.06356968215158924,250001.0,611,False
06037265521,265521,SPA 5 - West,5,District 3,1585,252,0.1589905362776025,83866.0,1120,False
06037265522,265522,SPA 5 - West,5,District 3,2312,351,0.1518166089965398,99141.0,1031,False
06037265523,265523,SPA 5 - West,5,District 3,2286,136,0.0594925634295713,74226.0,1298,False
06037265524,265524,SPA 5 - West,5,District 3,2768,121,0.043713872832369945,118005.0,1358,False
06037265601,265601,SPA 5 - West,5,District 3,3045,350,0.11494252873563218,101389.0,1400,False
06037265602,265602,SPA 5 - West,5,District 3,3042,511,0.16798159105851412,98272.0,1591,False
06037265701,265701,SPA 5 - West,5,District 3,1835,107,0.058310626702997276,152250.0,853,False
06037265702,265702,SPA 5 - West,5,District 3,3107,338,0.1087866108786611,100547.0,1546,False
06037267101,267101,SPA 5 - West,5,District 3,2891,162,0.05603597371151851,125703.0,1348,False
06037267102,267102,SPA 5 - West,5,District 3,2957,361,0.12208319242475482,136677.0,1535,False
06037267201,267201,SPA 5 - West,5,District 3,2832,153,0.05402542372881356,109722.0,1402,False
06037267202,267202,SPA 5 - West,5,District 3,3779,440,0.11643291876157713,117933.0,1605,False
06037267300,267300,SPA 5 - West,5,District 3,4054,571,0.14084854464726196,139609.0,2141,False
06037267403,267403,SPA 5 - West,5,District 3,3559,519,0.1458274796291093,93094.0,1859,False
06037267404,267404,SPA 5 - West,5,District 3,3547,782,0.22046800112771356,78606.0,1777,False
06037267405,267405,SPA 5 - West,5,District 3,2337,254,0.10868635002139496,104344.0,1457,False
06037267406,267406,SPA 5 - West,5,District 3,1899,140,0.0737230121116377,91008.0,1106,False
06037267502,267502,SPA 5 - West,5,District 3,3281,321,0.09783602560195062,89408.0,1641,False
06037267503,267503,SPA 5 - West,5,District 3,2216,378,0.17057761732851986,136038.0,1196,False
06037267504,267504,SPA 5 - West,5,District 3,3568,313,0.08772421524663677,99485.0,1889,False
06037267600,267600,SPA 5 - West,5,District 3,2469,275,0.11138112596192791,82500.0,1372,False
06037267700,267700,SPA 5 - West,5,District 3,3704,293,0.07910367170626349,127722.0,1926,False
06037267800,267800,SPA 5 - West,5,District 3,3480,171,0.04913793103448276,117738.0,1696,False
06037267901,267901,SPA 5 - West,5,District 3,3106,330,0.10624597553122987,135533.0,1890,False
06037267902,267902,SPA 5 - West,5,District 3,3609,242,0.06705458575782765,146534.0,1703,False
